"REF_DATE","GEO","DGUID","Dwelling tenure","Selected housing indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Apartment in a building that has fewer than five storeys","Number of households","Number","223","units","0","v1110604826","65.3.7.1","3800","D","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Apartment in a building that has fewer than five storeys","Percentage of households","Percent","239","units","0","v1110604829","65.3.7.4","8.4","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Other single-attached house","Number of households","Number","223","units","0","v1110604832","65.3.8.1","","0s","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Other single-attached house","Percentage of households","Percent","239","units","0","v1110604835","65.3.8.4","","x","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moveable dwelling","Number of households","Number","223","units","0","v1110604838","65.3.9.1","600","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moveable dwelling","Percentage of households","Percent","239","units","0","v1110604841","65.3.9.4","","x","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, condominium status","Number of households","Number","223","units","0","v1110623114","65.3.10.1","46000","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, condominium status","Percentage of households","Percent","239","units","0","v1110623117","65.3.10.4","100.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Condominium","Number of households","Number","223","units","0","v1110623120","65.3.11.1","11100","C","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Condominium","Percentage of households","Percent","239","units","0","v1110623123","65.3.11.4","24.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Not condominium","Number of households","Number","223","units","0","v1110623126","65.3.12.1","35000","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Not condominium","Percentage of households","Percent","239","units","0","v1110623129","65.3.12.4","76.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, satisfaction with dwelling","Number of households","Number","223","units","0","v1110698222","65.3.13.1","46000","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, satisfaction with dwelling","Percentage of households","Percent","239","units","0","v1110698225","65.3.13.4","100.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very satisfied with dwelling","Number of households","Number","223","units","0","v1110698228","65.3.14.1","14200","C","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698231","65.3.14.4","31.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Satisfied with dwelling","Number of households","Number","223","units","0","v1110698234","65.3.15.1","26400","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698237","65.3.15.4","57.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698240","65.3.16.1","4300","D","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698243","65.3.16.4","9.3","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698246","65.3.17.1","1300","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698249","65.3.17.4","2.6","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very dissatisfied with dwelling","Number of households","Number","223","units","0","v1110698252","65.3.18.1","","0s","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110698255","65.3.18.4","","x","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, satisfaction with neighbourhood","Number of households","Number","223","units","0","v1110679142","65.3.19.1","46000","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Total, satisfaction with neighbourhood","Percentage of households","Percent","239","units","0","v1110679145","65.3.19.4","100.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very satisfied with neighbourhood","Number of households","Number","223","units","0","v1110679148","65.3.20.1","18600","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679151","65.3.20.4","40.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Satisfied with neighbourhood","Number of households","Number","223","units","0","v1110679154","65.3.21.1","20700","B","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679157","65.3.21.4","45.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679160","65.3.22.1","4800","D","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679163","65.3.22.4","10.5","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679166","65.3.23.1","1600","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679169","65.3.23.4","3.7","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110679172","65.3.24.1","300","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Very dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110679175","65.3.24.4","0.8","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Number of households","Number","223","units","0","v1110708722","65.3.25.1","400","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Percentage of households","Percent","239","units","0","v1110708725","65.3.25.4","","x","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved due to a natural disaster or fire","Number of households","Number","223","units","0","v1110636110","65.3.26.1","","0s","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved due to a natural disaster or fire","Percentage of households","Percent","239","units","0","v1110636113","65.3.26.4","","x","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved for a new job or job transfer","Number of households","Number","223","units","0","v1110636104","65.3.27.1","5000","D","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved for a new job or job transfer","Percentage of households","Percent","239","units","0","v1110636107","65.3.27.4","10.9","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved for a new school","Number of households","Number","223","units","0","v1110636098","65.3.28.1","600","E","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved for a new school","Percentage of households","Percent","239","units","0","v1110636101","65.3.28.4","1.3","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved to form own household","Number of households","Number","223","units","0","v1110636092","65.3.29.1","10200","C","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved to form own household","Percentage of households","Percent","239","units","0","v1110636095","65.3.29.4","22.0","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved to be closer to family","Number of households","Number","223","units","0","v1110636086","65.3.30.1","4000","D","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved to be closer to family","Percentage of households","Percent","239","units","0","v1110636089","65.3.30.4","8.8","","","","1"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved because of a change in household or family size","Number of households","Number","223","units","0","v1110652010","65.3.31.1","5800","C","","","0"
"2018","Ottawa-Gatineau, Ontario/Quebec","2016S0503505","Owner who is a first-time homebuyer","Moved because of a change in household or family size","Percentage of households","Percent","239","units","0","v1110652013","65.3.31.4","12.4","","","","1"
